source,level,label,support,proportion_of_assignments
papers_with_code,level2_fine_grained,LMM real-life tasks,1,2.44e-06
papers_with_code,level2_fine_grained,Image-based Generative Performance Benchmarking,1,2.44e-06
papers_with_code,level2_fine_grained,Video-based Generative Performance Benchmarking (Correctness of Information) on VideoInstruct,1,2.44e-06
papers_with_code,level2_fine_grained,Scholarly Named Entity Recognition,1,2.44e-06
papers_with_code,level2_fine_grained,How to refund a wrong transaction in PhonePe,1,2.44e-06
papers_with_code,level2_fine_grained,Virtual Try-on (Model2Street),1,2.44e-06
papers_with_code,level2_fine_grained,Virtual Try-on (Shop2Street),1,2.44e-06
papers_with_code,level2_fine_grained,Virtual Try-on (Street2Street),1,2.44e-06
papers_with_code,level2_fine_grained,Mutational/Variant Effect Prediction,1,2.44e-06
papers_with_code,level2_fine_grained,Zero-shot Composed Person Retrieval,1,2.44e-06
papers_with_code,level2_fine_grained,Cross-lingual Text-to-Image Generation,1,2.44e-06
papers_with_code,level2_fine_grained,Few-Shot LearningFew-Shot Image Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Simple Semantic-Aided Few-Shot Learning,1,2.44e-06
papers_with_code,level2_fine_grained,Harvesting Date Prediction,1,2.44e-06
papers_with_code,level2_fine_grained,Sowing Date Prediction,1,2.44e-06
papers_with_code,level2_fine_grained,Transplanting Date Prediction,1,2.44e-06
papers_with_code,level2_fine_grained,Pedestrian Image Caption,1,2.44e-06
papers_with_code,level2_fine_grained,Hand-Object Interaction Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Intracorporeal Tracking,1,2.44e-06
papers_with_code,level2_fine_grained,Intraoperative Tracking,1,2.44e-06
papers_with_code,level2_fine_grained,Visibility Tracking,1,2.44e-06
papers_with_code,level2_fine_grained,Mono3DVG,1,2.44e-06
papers_with_code,level2_fine_grained,video narration captioning,1,2.44e-06
papers_with_code,level2_fine_grained,Chat-based Image Retrieval,1,2.44e-06
papers_with_code,level2_fine_grained,Only Connect Walls Dataset Task 2 (Connections),1,2.44e-06
papers_with_code,level2_fine_grained,Unsupervised Zero-Shot Panoptic Segmentation,1,2.44e-06
papers_with_code,level2_fine_grained,mixture property prediction,1,2.44e-06
papers_with_code,level2_fine_grained,Specular Segmentation,1,2.44e-06
papers_with_code,level2_fine_grained,Point Cloud Semantic Completion,1,2.44e-06
papers_with_code,level2_fine_grained,Multilingual Paraphrase Generation,1,2.44e-06
papers_with_code,level2_fine_grained,Faithfulness Critic,1,2.44e-06
papers_with_code,level2_fine_grained,MLLM Evaluation: Aesthetics,1,2.44e-06
papers_with_code,level2_fine_grained,Personality Trait Recognition by Face,1,2.44e-06
papers_with_code,level2_fine_grained,Multilingual Text-to-Image Generation,1,2.44e-06
papers_with_code,level2_fine_grained,Vietnamese Lexical Normalization,1,2.44e-06
papers_with_code,level2_fine_grained,WiFi CSI-based Image Reconstruction,1,2.44e-06
papers_with_code,level2_fine_grained,Misclassification Rate - Natural Adversarial Samples,1,2.44e-06
papers_with_code,level2_fine_grained,Urban Itinerary Planning,1,2.44e-06
papers_with_code,level2_fine_grained,CSV dialect detection,1,2.44e-06
papers_with_code,level2_fine_grained,Pre-Fine-Tuning Weight Recovery,1,2.44e-06
papers_with_code,level2_fine_grained,Atomic number classification,1,2.44e-06
papers_with_code,level2_fine_grained,Crystal system classification,1,2.44e-06
papers_with_code,level2_fine_grained,ND regression,1,2.44e-06
papers_with_code,level2_fine_grained,Neutron PDF regression,1,2.44e-06
papers_with_code,level2_fine_grained,SANS regression,1,2.44e-06
papers_with_code,level2_fine_grained,SAXS regression,1,2.44e-06
papers_with_code,level2_fine_grained,X-ray PDF regression,1,2.44e-06
papers_with_code,level2_fine_grained,XRD regression,1,2.44e-06
papers_with_code,level2_fine_grained,Temporal Human Motion Composition,1,2.44e-06
papers_with_code,level2_fine_grained,Noisy Semantic Image Synthesis,1,2.44e-06
papers_with_code,level2_fine_grained,Summarization Consistency Evaluation,1,2.44e-06
papers_with_code,level2_fine_grained,Trajectory Long-tail Distribution for Muti-object Tracking,1,2.44e-06
papers_with_code,level2_fine_grained,Film Removal,1,2.44e-06
papers_with_code,level2_fine_grained,Train Ego-Path Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Action Quality Assessment Report Generation,1,2.44e-06
papers_with_code,level2_fine_grained,Generative Temporal Nursing,1,2.44e-06
papers_with_code,level2_fine_grained,X-ray Visual Question Answering,1,2.44e-06
papers_with_code,level2_fine_grained,Zero-Shot Single Object Tracking,1,2.44e-06
papers_with_code,level2_fine_grained,ENF (Electric Network Frequency) Classification,1,2.44e-06
papers_with_code,level2_fine_grained,3D Video Frame Interpolation,1,2.44e-06
papers_with_code,level2_fine_grained,Unsupervised Video Frame Interpolation,1,2.44e-06
papers_with_code,level2_fine_grained,Out-of-Sight Trajectory Prediction,1,2.44e-06
papers_with_code,level2_fine_grained,2D Tiny Object Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Go to AnyThing,1,2.44e-06
papers_with_code,level2_fine_grained,Universal Navigation,1,2.44e-06
papers_with_code,level2_fine_grained,Zero-Shot Region Description,1,2.44e-06
papers_with_code,level2_fine_grained,"Indoor Localization (3-DoF Pose: X, Y, Yaw)",1,2.44e-06
papers_with_code,level2_fine_grained,Indoor Localization (6-DoF Pose),1,2.44e-06
papers_with_code,level2_fine_grained,Image Retrieval on Fashion IQ,1,2.44e-06
papers_with_code,level2_fine_grained,Within-Session ERP,1,2.44e-06
papers_with_code,level2_fine_grained,Within-Session Motor Imagery (all classes),1,2.44e-06
papers_with_code,level2_fine_grained,Within-Session Motor Imagery (left hand vs. right hand),1,2.44e-06
papers_with_code,level2_fine_grained,Within-Session Motor Imagery (right hand vs. feet),1,2.44e-06
papers_with_code,level2_fine_grained,Within-Session SSVEP,1,2.44e-06
papers_with_code,level2_fine_grained,Open-vocab Temporal Action Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Vietnamese Multimodal Sentiment Analysis,1,2.44e-06
papers_with_code,level2_fine_grained,fingerprint verification,1,2.44e-06
papers_with_code,level2_fine_grained,Wrong PDF attached,1,2.44e-06
papers_with_code,level2_fine_grained,Citation worhtiness,1,2.44e-06
papers_with_code,level2_fine_grained,Quant Trading,1,2.44e-06
papers_with_code,level2_fine_grained,OpenAPI code completion,1,2.44e-06
papers_with_code,level2_fine_grained,Python Code Synthesis,1,2.44e-06
papers_with_code,level2_fine_grained,hopper-random,1,2.44e-06
papers_with_code,level2_fine_grained,Single-View 3D Reconstruction on ShapeNet,1,2.44e-06
papers_with_code,level2_fine_grained,Cold-Start Anomaly Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Student Engagement Level Detection (Four Class Video Classification),1,2.44e-06
papers_with_code,level2_fine_grained,Contribution Assessment,1,2.44e-06
papers_with_code,level2_fine_grained,Informal-to-formal Style Transfer,1,2.44e-06
papers_with_code,level2_fine_grained,Segmented Multimodal Named Entity Recognition,1,2.44e-06
papers_with_code,level2_fine_grained,Detection of potentially void clauses,1,2.44e-06
papers_with_code,level2_fine_grained,Lane Labeling,1,2.44e-06
papers_with_code,level2_fine_grained,Linear Probing Object-Level 3D Awareness,1,2.44e-06
papers_with_code,level2_fine_grained,Landmark-based Lipreading,1,2.44e-06
papers_with_code,level2_fine_grained,Sence Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Audio Scene Understanding,1,2.44e-06
papers_with_code,level2_fine_grained,Surrogate Hydrodynamic Modeling,1,2.44e-06
papers_with_code,level2_fine_grained,Parkinson Detection from Speech,1,2.44e-06
papers_with_code,level2_fine_grained,few-shot-htc,1,2.44e-06
papers_with_code,level2_fine_grained,Zero-Shot Cross-Lingual Image-to-Text Retrieval on xFlickr&CO,1,2.44e-06
papers_with_code,level2_fine_grained,Zero-Shot Cross-Lingual Text-to-Image Retrieval on xFlickr&CO,1,2.44e-06
papers_with_code,level2_fine_grained,ArzEn Code-switched Translation to ara,1,2.44e-06
papers_with_code,level2_fine_grained,ArzEn Code-switched Translation to eng,1,2.44e-06
papers_with_code,level2_fine_grained,ArzEn Speech Recognition,1,2.44e-06
papers_with_code,level2_fine_grained,Code-switched Translation to ara,1,2.44e-06
papers_with_code,level2_fine_grained,Code-switched Translation to eng,1,2.44e-06
papers_with_code,level2_fine_grained,Dataset Size Recovery,1,2.44e-06
papers_with_code,level2_fine_grained,Website Fingerprinting Attacks,1,2.44e-06
papers_with_code,level2_fine_grained,Stable MCI vs Progressive MCI,1,2.44e-06
papers_with_code,level2_fine_grained,Open-Vocabulary Panoramic Semantic Segmentation,1,2.44e-06
papers_with_code,level2_fine_grained,Open-vocabulary object counting,1,2.44e-06
papers_with_code,level2_fine_grained,Elasticity3D,1,2.44e-06
papers_with_code,level2_fine_grained,Goop2D,1,2.44e-06
papers_with_code,level2_fine_grained,MultiMaterial2D,1,2.44e-06
papers_with_code,level2_fine_grained,Plasticine3D,1,2.44e-06
papers_with_code,level2_fine_grained,Sand2D,1,2.44e-06
papers_with_code,level2_fine_grained,Sand3D_Long,1,2.44e-06
papers_with_code,level2_fine_grained,Water3D_Long,1,2.44e-06
papers_with_code,level2_fine_grained,WaterDrop2D,1,2.44e-06
papers_with_code,level2_fine_grained,Drum Transcription in Music (DTM),1,2.44e-06
papers_with_code,level2_fine_grained,Hierarchical Text-Image Matching,1,2.44e-06
papers_with_code,level2_fine_grained,Mammographic Breast Positioning Assessment,1,2.44e-06
papers_with_code,level2_fine_grained,Disjoint 19-1,1,2.44e-06
papers_with_code,level2_fine_grained,Automatic Phoneme Recognition,1,2.44e-06
papers_with_code,level2_fine_grained,Zero-shot gesture recognition,1,2.44e-06
papers_with_code,level2_fine_grained,Speech Interruption Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Red Wine Quality Prediction,1,2.44e-06
papers_with_code,level2_fine_grained,Load Virtual Sensing,1,2.44e-06
papers_with_code,level2_fine_grained,Load Virtual Sensing (Fx),1,2.44e-06
papers_with_code,level2_fine_grained,Load Virtual Sensing (Fy),1,2.44e-06
papers_with_code,level2_fine_grained,Intention-oriented Segmentation,1,2.44e-06
papers_with_code,level2_fine_grained,MM-Vet v2,1,2.44e-06
papers_with_code,level2_fine_grained,Self-Supervised Image Classification on ImageNet,1,2.44e-06
papers_with_code,level2_fine_grained,RoomEnv-v2,1,2.44e-06
papers_with_code,level2_fine_grained,Hierarchical Text Clustering,1,2.44e-06
papers_with_code,level2_fine_grained,Action Classification (zero-shot),1,2.44e-06
papers_with_code,level2_fine_grained,Person Identification (zero-shot),1,2.44e-06
papers_with_code,level2_fine_grained,Molecular geometry optimization,1,2.44e-06
papers_with_code,level2_fine_grained,Synthetic Song Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Grounded Multiple Object Tracking,1,2.44e-06
papers_with_code,level2_fine_grained,3D Source-Free Domain Adaptation,1,2.44e-06
papers_with_code,level2_fine_grained,Speech to Facial Landmark,1,2.44e-06
papers_with_code,level2_fine_grained,Concept-based Classification,1,2.44e-06
papers_with_code,level2_fine_grained,GermEval2024 Shared Task 1 Subtask 1,1,2.44e-06
papers_with_code,level2_fine_grained,GermEval2024 Shared Task 1 Subtask 2,1,2.44e-06
papers_with_code,level2_fine_grained,Hyperspectral Semantic Segmentation,1,2.44e-06
papers_with_code,level2_fine_grained,Data Driven Optimal Control,1,2.44e-06
papers_with_code,level2_fine_grained,DFT Z isomer pi-pi* wavelength,1,2.44e-06
papers_with_code,level2_fine_grained,Equilibrium Reaction Energy (ev/atom),1,2.44e-06
papers_with_code,level2_fine_grained,Log Solubility,1,2.44e-06
papers_with_code,level2_fine_grained,TiROD,1,2.44e-06
papers_with_code,level2_fine_grained,2-task Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Unusual Activity Localization,1,2.44e-06
papers_with_code,level2_fine_grained,Genetic IE,1,2.44e-06
papers_with_code,level2_fine_grained,Multivariate Time Series Forecastingm,1,2.44e-06
papers_with_code,level2_fine_grained,Multi-Dialect Vietnamese,1,2.44e-06
papers_with_code,level2_fine_grained,Alignement visualisation,1,2.44e-06
papers_with_code,level2_fine_grained,Agent-based model inverse problem,1,2.44e-06
papers_with_code,level2_fine_grained,Superclass classification,1,2.44e-06
papers_with_code,level2_fine_grained,Citation Visualization,1,2.44e-06
papers_with_code,level2_fine_grained,Authority Involvement Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Data Sources Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Detecting Climate/Environmental Topics,1,2.44e-06
papers_with_code,level2_fine_grained,Impacted Location Detection,1,2.44e-06
papers_with_code,level2_fine_grained,News Authenticity Identification,1,2.44e-06
papers_with_code,level2_fine_grained,News Target Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Political Influence Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Scientific Data Usage Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Statistical Data Usage Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Multi-Loss Function Penalizing,1,2.44e-06
papers_with_code,level2_fine_grained,Li-ion battery degradation modes diagnosis,1,2.44e-06
papers_with_code,level2_fine_grained,Semi-Supervised Audio Regression,1,2.44e-06
papers_with_code,level2_fine_grained,Semi-Supervised Image Regression,1,2.44e-06
papers_with_code,level2_fine_grained,Semi-Supervised Text Regression,1,2.44e-06
papers_with_code,level2_fine_grained,Molecule retrieval from MS/MS spectrum,1,2.44e-06
papers_with_code,level2_fine_grained,Molecule retrieval from MS/MS spectrum (bonus chemical formulae),1,2.44e-06
papers_with_code,level2_fine_grained,MS/MS spectrum simulation,1,2.44e-06
papers_with_code,level2_fine_grained,MS/MS spectrum simulation (bonus chemical formulae),1,2.44e-06
papers_with_code,level2_fine_grained,Human-Object Relationship Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Multi-Label Classification on ChestX-ray14,1,2.44e-06
papers_with_code,level2_fine_grained,Thorax Disease Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Emotion Detection and Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Sports Activity Recognition,1,2.44e-06
papers_with_code,level2_fine_grained,Product Relation Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Product Relation Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Audio-Driven Body Animation,1,2.44e-06
papers_with_code,level2_fine_grained,negative flip rate,1,2.44e-06
papers_with_code,level2_fine_grained,Multi-View Geo-Localisation,1,2.44e-06
papers_with_code,level2_fine_grained,Long Question Answer,1,2.44e-06
papers_with_code,level2_fine_grained,Short Question Answers,1,2.44e-06
papers_with_code,level2_fine_grained,Radiomics-based Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Semi_supervised Video Action Detection,1,2.44e-06
papers_with_code,level2_fine_grained,Open-Set Multi-Target Domain Adaptation,1,2.44e-06
papers_with_code,level2_fine_grained,diffusion-generated faces detection,1,2.44e-06
papers_with_code,level2_fine_grained,3D Object Detection on View-of-Delft (val),1,2.44e-06
papers_with_code,level2_fine_grained,3D Object Detection (RoI) on View-of-Delft (val),1,2.44e-06
papers_with_code,level2_fine_grained,Structured Data Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Few-Shot Instance Classification,1,2.44e-06
papers_with_code,level2_fine_grained,Cross-view Referring Multi-Object Tracking,1,2.44e-06
papers_with_code,level2_fine_grained,Few-Shot Learning - 4 shots,1,2.44e-06
papers_with_code,level2_fine_grained,MMSQL performance,1,2.44e-06
papers_with_code,level2_fine_grained,GLinear,1,2.44e-06
